name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed,cloudcover,uvindex
"Chittagong, Bangladesh",2025-10-19,93.2,77.1,84,82.5,0.2,8.1,80.1,8
"Chittagong, Bangladesh",2025-10-20,92.3,78.7,84.8,82,0.032,11.4,52.8,8
"Chittagong, Bangladesh",2025-10-21,95.6,78.2,85.1,80.7,0,9.3,21.5,8
"Chittagong, Bangladesh",2025-10-22,95.2,81.6,86,80.9,0.012,5.8,17.6,8
"Chittagong, Bangladesh",2025-10-23,95,80.9,86.3,77.7,0.056,11.4,40.7,8
"Chittagong, Bangladesh",2025-10-24,93.3,78.8,84.8,78.8,0.068,10.3,34.6,8
"Chittagong, Bangladesh",2025-10-25,93.3,78.5,84.6,81.3,0,9.2,37.7,8
"Chittagong, Bangladesh",2025-10-26,95,79.2,85.6,76.2,0,69.1,34.7,8
"Chittagong, Bangladesh",2025-10-27,93.2,78.8,85.7,76.1,0,6.9,31.9,8
"Chittagong, Bangladesh",2025-10-28,95,78.8,85.8,75.3,0,9.2,46.7,8
"Chittagong, Bangladesh",2025-10-29,91.4,78.8,85,79.1,0.004,8.1,41.4,7
"Chittagong, Bangladesh",2025-10-30,91.5,78.9,85,77.1,0,11.4,48.4,7
"Chittagong, Bangladesh",2025-10-31,92,78.9,85.4,77.8,0,10.3,41.6,7
"Chittagong, Bangladesh",2025-11-01,91.9,79.2,85.2,78.6,0,12.8,65,8
"Chittagong, Bangladesh",2025-11-02,91.4,79.1,84.5,77.7,0.048,15,68.7,7
"Chittagong, Bangladesh",2025-11-03,87.8,77.1,82.5,77.6,0.056,13.9,64.1,6
"Chittagong, Bangladesh",2025-11-04,88.4,77.7,82.9,78.1,0.154,13.6,77.9,4
"Chittagong, Bangladesh",2025-11-05,84.2,74.9,79.2,86.9,1.087,11.4,93.9,4
"Chittagong, Bangladesh",2025-11-06,83.3,76.2,79.3,89,0.296,11.2,86,5
"Chittagong, Bangladesh",2025-11-07,92.4,77,82.8,79.6,0.02,13.9,58.2,7
"Chittagong, Bangladesh",2025-11-08,91.5,75.4,83.5,73.9,0,13.9,28.3,8
"Chittagong, Bangladesh",2025-11-09,88.1,73.4,81.4,74.5,0,12.8,32,8
"Chittagong, Bangladesh",2025-11-10,88.7,72.1,80.7,68.3,0,12.8,22.8,8
"Chittagong, Bangladesh",2025-11-11,89.2,70,78.5,68.8,0,10.3,3.9,8
"Chittagong, Bangladesh",2025-11-12,87.8,69.6,77.6,71.6,0,11.4,1.1,8
"Chittagong, Bangladesh",2025-11-13,90.1,68.4,78,71.4,0,11.4,4.4,8
"Chittagong, Bangladesh",2025-11-14,87.7,71.5,78.6,67.3,0,9.2,5.7,8
"Chittagong, Bangladesh",2025-11-15,87.7,69.7,78.3,68.3,0,11.4,7,8
"Chittagong, Bangladesh",2025-11-16,85.9,69.7,78.3,67.1,0,12.8,9.9,7
"Chittagong, Bangladesh",2025-11-17,87.7,71.5,79,73.8,0,9.2,12.2,7
"Chittagong, Bangladesh",2025-11-18,89.5,71.5,79.5,69.7,0,123.3,12.4,7
"Chittagong, Bangladesh",2025-11-19,91.3,71.5,80.9,66.2,0,11.4,27.6,7
"Chittagong, Bangladesh",2025-11-20,87.7,73.3,78.9,71.9,0,13.9,23.2,7
"Chittagong, Bangladesh",2025-11-21,82.1,73.3,76.7,73.4,0,8.1,0.4,7
"Chittagong, Bangladesh",2025-11-22,84.1,67.9,75.1,73.9,0,11.4,5.9,7
"Chittagong, Bangladesh",2025-11-23,80.5,66.1,74,75.3,0,9.4,1.8,7
"Chittagong, Bangladesh",2025-11-24,82.3,67.9,74.7,73,0,11.4,14.1,7
"Chittagong, Bangladesh",2025-11-25,82.3,66.1,74,73.9,0,10.3,8,7
"Chittagong, Bangladesh",2025-11-26,85.9,66.1,75.2,73.7,0,11.4,19.3,7
"Chittagong, Bangladesh",2025-11-27,84.1,66.1,74.8,72.6,0,11.4,8.7,7
"Chittagong, Bangladesh",2025-11-28,84.1,66.1,76,69.2,0,11.4,8,7
"Chittagong, Bangladesh",2025-11-29,84.1,66.1,75.2,69,0,9.2,13.8,7
"Chittagong, Bangladesh",2025-11-30,82.3,64.3,73.9,68.8,0,11.4,33.4,7
"Chittagong, Bangladesh",2025-12-01,84.1,66.1,74.3,75.2,0,11.4,45.6,7
"Chittagong, Bangladesh",2025-12-02,80.5,66.1,74.6,76.4,0,13.9,70.2,5
"Chittagong, Bangladesh",2025-12-03,82.3,67.9,75.4,67.7,0,12.8,42.1,7
"Chittagong, Bangladesh",2025-12-04,82.3,66.1,73.8,75.3,0,11.4,18.1,7
"Chittagong, Bangladesh",2025-12-05,84.1,66.1,74.3,74.9,0,11.4,14.2,7
"Chittagong, Bangladesh",2025-12-06,82.3,66.1,73.7,69,0,11.4,23,7
"Chittagong, Bangladesh",2025-12-07,80.5,64.3,72.2,68.3,0,11.4,21.2,7
"Chittagong, Bangladesh",2025-12-08,80.5,62.5,71.4,71.6,0,11.4,55.2,7
"Chittagong, Bangladesh",2025-12-09,80.5,62.5,72.2,76.6,0,12.8,48.5,7
"Chittagong, Bangladesh",2025-12-10,82.3,64.3,72.7,77.2,0,10.3,41.4,7
"Chittagong, Bangladesh",2025-12-11,82.3,64.3,72.6,76.1,0,10.3,17.3,7
"Chittagong, Bangladesh",2025-12-12,82.3,64.3,72.4,77.7,0,8.1,12.4,7
,,,,,,,,,
"Khulna, Bangladesh",2025-01-01,74.1,59.2,64.8,83.9,0,7.4,16.3,7
"Khulna, Bangladesh",2025-01-02,73.1,56.4,62.4,84,0,7.6,14.2,7
"Khulna, Bangladesh",2025-01-03,67.9,55.6,60.9,88.1,0,5.8,50,6
"Khulna, Bangladesh",2025-01-04,71.1,56.4,62.6,87.9,0,4.7,49.9,6
"Khulna, Bangladesh",2025-01-05,76.4,56,63.9,86.1,0,4.7,25.9,7
"Khulna, Bangladesh",2025-01-06,79.6,56.5,66.3,83.9,0,5.4,10.5,7
"Khulna, Bangladesh",2025-01-07,79.9,58.4,67.2,83.4,0,6.5,22,5
"Khulna, Bangladesh",2025-01-08,70.7,58.7,64.1,86.1,0,7.4,7.4,7
"Khulna, Bangladesh",2025-01-09,73.5,55.1,62.4,79.6,0,8.1,0,7
"Khulna, Bangladesh",2025-01-10,75.5,54.5,62.8,78.7,0,6,1,7
"Khulna, Bangladesh",2025-01-11,78.9,53.7,64,80,0,5.6,39.4,7
"Khulna, Bangladesh",2025-01-12,81.6,55.7,66.2,77.1,0,5.1,30.3,7
"Khulna, Bangladesh",2025-01-13,79.6,56.7,66.6,79.3,0,6,1.9,7
"Khulna, Bangladesh",2025-01-14,78.9,59.6,67.1,79.5,0,7.8,3,7
"Khulna, Bangladesh",2025-01-15,79.7,57.7,66.6,78.4,0,7.8,40.7,7
"Khulna, Bangladesh",2025-01-16,79.9,58.4,66.6,80.5,0,6.7,1.7,7
"Khulna, Bangladesh",2025-01-17,80,59.4,67.4,80.5,0,6.5,0.7,7
"Khulna, Bangladesh",2025-01-18,79.1,59.6,67.4,80,0,6.7,0.3,7
"Khulna, Bangladesh",2025-01-19,78.2,58.2,66,73.3,0,7.8,0,8
"Khulna, Bangladesh",2025-01-20,76.7,55.1,64.1,78.3,0,6.9,0,8
"Khulna, Bangladesh",2025-01-21,79.9,54.2,66.4,79.6,0,6.9,0,8
"Khulna, Bangladesh",2025-01-22,82.3,60,68.3,80.6,0,5.8,5.1,8
"Khulna, Bangladesh",2025-01-23,76.2,59.6,65.9,86.6,0,5.4,2.3,7
"Khulna, Bangladesh",2025-01-24,77.3,59.3,66.8,85.2,0,5.6,4.5,7
"Khulna, Bangladesh",2025-01-25,77.8,60.3,67.2,82.5,0,5.4,19,6
"Khulna, Bangladesh",2025-01-26,77.8,57.8,66.4,73.8,0,6.7,0,8
"Khulna, Bangladesh",2025-01-27,77.4,56.4,65.1,77.4,0,6.7,11.6,8
"Khulna, Bangladesh",2025-01-28,80.2,56.3,66.2,76.5,0,5.4,3.1,8
"Khulna, Bangladesh",2025-01-29,80.9,57.5,68.6,77.8,0,5.4,18.6,7
"Khulna, Bangladesh",2025-01-30,82.4,63.1,71.9,84.9,0.04,11,33.3,5
"Khulna, Bangladesh",2025-01-31,80.9,69.7,73.7,89.2,0.024,8.5,58.8,4
"Khulna, Bangladesh",2025-02-01,80.9,68.4,74.1,91.7,0.04,4.9,47.6,6
"Khulna, Bangladesh",2025-02-02,82.5,70.8,74.9,89.4,0.004,7.2,51.6,6
"Khulna, Bangladesh",2025-02-03,85.1,66.1,73.7,78.6,0,5.4,20,7
"Khulna, Bangladesh",2025-02-04,82.3,61.1,70.6,71.4,0,7.2,4.5,8
"Khulna, Bangladesh",2025-02-05,84.6,58.4,71.7,77.2,0,5.8,33,8
"Khulna, Bangladesh",2025-02-06,86,67.4,74.2,81,0,6,18.1,8
"Khulna, Bangladesh",2025-02-07,81.2,59.3,69.2,68.5,0,5.8,0,8
"Khulna, Bangladesh",2025-02-08,80.7,55.3,67,69.8,0,6.7,0.1,8
"Khulna, Bangladesh",2025-02-09,80.8,55.5,67.2,69.9,0,6.7,0.2,8
"Khulna, Bangladesh",2025-02-10,85.3,59.1,70.4,73.2,0,6,8.2,8
"Khulna, Bangladesh",2025-02-11,86.3,68.1,75.2,82.4,0,8.9,27.8,8
"Khulna, Bangladesh",2025-02-12,87.7,69,76.3,85.4,0.012,6.5,43.6,6
"Khulna, Bangladesh",2025-02-13,87.9,72.6,77.6,81.6,0,6.7,31.6,7
"Khulna, Bangladesh",2025-02-14,82.1,59.1,72.5,64.3,0,8.1,1.1,8
"Khulna, Bangladesh",2025-02-15,85.8,60.4,72.6,68.6,0,5.4,4.4,8
"Khulna, Bangladesh",2025-02-16,87.9,63.2,73.8,77.3,0,7.6,8.7,8
"Khulna, Bangladesh",2025-02-17,87.8,68.1,75.8,83.1,0.004,6.9,27.2,8
"Khulna, Bangladesh",2025-02-18,87,70.1,76.9,82.1,0,4.9,29.1,8
"Khulna, Bangladesh",2025-02-19,84.6,69.9,75.9,84.9,0.107,5.4,41.1,7
"Khulna, Bangladesh",2025-02-20,83.4,64.7,73.5,88.8,0.125,8.7,46.6,7
"Khulna, Bangladesh",2025-02-21,86.9,65.4,74.7,82.2,0,5.1,9.9,8
"Khulna, Bangladesh",2025-02-22,87.5,68,76.1,82.2,0.012,4.5,38.4,8
"Khulna, Bangladesh",2025-02-23,87.9,70.1,76.4,78.3,0.122,7.8,35.5,6
"Khulna, Bangladesh",2025-02-24,87.4,67.4,76,75.9,0,4.9,7.3,8
"Khulna, Bangladesh",2025-02-25,88,66.3,75.8,75.2,0,5.4,17.8,7
"Khulna, Bangladesh",2025-02-26,86.6,65.2,75.2,71.7,0,6,28.8,9
"Khulna, Bangladesh",2025-02-27,86.2,64.1,75,71.5,0,6.3,12.5,9
"Khulna, Bangladesh",2025-02-28,88,68.6,77.8,78.3,0,5.1,20.6,8
"Khulna, Bangladesh",2025-03-01,92.1,70.1,80,77.5,0,7.6,20.3,9
"Khulna, Bangladesh",2025-03-02,91.5,73.7,81.4,74.3,0,8.5,4.1,9
"Khulna, Bangladesh",2025-03-03,90.6,74.2,80.8,72,0,7.2,23,8
"Khulna, Bangladesh",2025-03-04,90.8,71.1,79.4,68.1,0,7.2,3.7,9
"Khulna, Bangladesh",2025-03-05,88.9,69.5,78.3,67.2,0,7.2,1.6,9
"Khulna, Bangladesh",2025-03-06,85.2,66.5,74.9,60.8,0,7.8,2.2,9
"Khulna, Bangladesh",2025-03-07,88,61.1,73.9,61.5,0,6.9,0,9
"Khulna, Bangladesh",2025-03-08,87.7,63.1,75.9,75.3,0,8.7,6.8,9
"Khulna, Bangladesh",2025-03-09,88.5,68.3,78.6,77.4,0,5.8,25.1,9
"Khulna, Bangladesh",2025-03-10,92.9,70.4,80.8,73.6,0,5.4,18,9
"Khulna, Bangladesh",2025-03-11,93.3,71.2,80.8,66,0,9.2,0.3,9
"Khulna, Bangladesh",2025-03-12,95.1,69,81.4,69,0,8.7,3.6,9
"Khulna, Bangladesh",2025-03-13,94,76.2,83.6,76.7,0,11.2,12.6,9
"Khulna, Bangladesh",2025-03-14,94.2,78.5,84.4,80.5,0,12.8,29.3,9
"Khulna, Bangladesh",2025-03-15,92.9,78.5,84.5,79.1,0,8.7,40.2,8
"Khulna, Bangladesh",2025-03-16,96.9,78.9,86,74.1,0.012,10.5,24.8,9
"Khulna, Bangladesh",2025-03-17,95.7,78.2,84.2,78.7,0.087,7.6,40.7,8
"Khulna, Bangladesh",2025-03-18,93.2,77.6,84.1,69.3,0,6.5,28.5,9
"Khulna, Bangladesh",2025-03-19,93.8,74.9,83.5,72.5,0,8.3,7.6,9
"Khulna, Bangladesh",2025-03-20,89.7,77.6,81.9,79.7,0.008,6.3,57.6,9
"Khulna, Bangladesh",2025-03-21,88.4,73.8,80.1,69.5,0.004,8.7,51,9
"Khulna, Bangladesh",2025-03-22,83.2,70.8,74.9,74.3,0.167,6.5,72.2,5
"Khulna, Bangladesh",2025-03-23,86.3,67.9,77,73.4,0,5.4,26.9,8
"Khulna, Bangladesh",2025-03-24,89.7,68.1,78.4,70.4,0,6.7,3.9,9
"Khulna, Bangladesh",2025-03-25,92.1,68.1,79.7,67.2,0,6.7,1.7,9
"Khulna, Bangladesh",2025-03-26,95.2,71.6,82.7,68.2,0,6.7,7.9,9
"Khulna, Bangladesh",2025-03-27,97,75.3,84.8,69.8,0,8.7,9.8,9
"Khulna, Bangladesh",2025-03-28,101.7,71.9,86.5,66.7,0,9.8,0.1,9
"Khulna, Bangladesh",2025-03-29,100.1,78.9,87.2,71.6,0,7.8,4.1,9
"Khulna, Bangladesh",2025-03-30,95.3,80.5,86.5,76.4,0,7.4,44.2,9
"Khulna, Bangladesh",2025-03-31,94.6,78.7,85.3,77.2,0,8.9,40.1,9
"Khulna, Bangladesh",2025-04-01,95,77.1,85,76.7,0,9.6,24.6,9
"Khulna, Bangladesh",2025-04-02,93,77.8,84.7,78.3,0,7.8,33,9
"Khulna, Bangladesh",2025-04-03,95.6,76.6,85.5,75.3,0.004,5.8,33.2,9
"Khulna, Bangladesh",2025-04-04,95.1,79.1,85.7,73.7,0.004,6.9,75.3,8
"Khulna, Bangladesh",2025-04-05,98.3,78.2,86.4,73.4,0.008,8.7,17.3,9
"Khulna, Bangladesh",2025-04-06,95.6,79.2,85.8,77.4,0.02,9.8,24.8,9
"Khulna, Bangladesh",2025-04-07,94.4,77.4,85.4,75,0.02,8.5,28.1,9
"Khulna, Bangladesh",2025-04-08,94.8,77.3,84.6,77.2,0.024,7.8,43.6,9
"Khulna, Bangladesh",2025-04-09,94.2,75.3,84.6,73.9,0.004,6.3,19.4,9
"Khulna, Bangladesh",2025-04-10,93.4,74.2,84.1,72.5,0.008,10.1,32,8
"Khulna, Bangladesh",2025-04-11,93.3,72.2,81.4,77.5,0.032,7.6,49.8,8
"Khulna, Bangladesh",2025-04-12,95.2,76.7,85.2,77,0.031,6.3,43.8,9
"Khulna, Bangladesh",2025-04-13,95.5,77.1,85.4,74.5,0.032,5.4,22.5,9
"Khulna, Bangladesh",2025-04-14,96.5,78.3,84.8,74.7,0.032,3.4,26.4,9
"Khulna, Bangladesh",2025-04-15,93.2,73.1,83.1,75.5,0.233,6.5,33.1,9
"Khulna, Bangladesh",2025-04-16,93.3,77.4,83,79.5,0.273,10.7,42.7,9
"Khulna, Bangladesh",2025-04-17,96.1,73.6,80.4,84.1,0.19,7.8,45.2,7
"Khulna, Bangladesh",2025-04-18,89.6,72.4,78.4,87.1,1.276,6,48.2,6
"Khulna, Bangladesh",2025-04-19,92.5,75.1,81,84.9,0.714,6.7,28.9,7
"Khulna, Bangladesh",2025-04-20,97.2,78.7,85.9,82,0.127,8.3,42.6,7
"Khulna, Bangladesh",2025-04-21,94,81.9,86.3,82.1,0.098,10.7,40.8,7
"Khulna, Bangladesh",2025-04-22,93.8,81.4,86.9,80.6,0,13.6,50.5,6
"Khulna, Bangladesh",2025-04-23,99,83.6,88.5,79.1,0,15.9,31,9
"Khulna, Bangladesh",2025-04-24,95,83,87.8,81.4,0,15.7,48.9,7
"Khulna, Bangladesh",2025-04-25,95.2,83.6,87.9,81.2,0,13.6,48.4,8
"Khulna, Bangladesh",2025-04-26,95.9,82.1,87.7,78.9,0,13.6,31.4,9
"Khulna, Bangladesh",2025-04-27,96.1,79.8,86.6,74.4,0.016,11.9,36.2,9
"Khulna, Bangladesh",2025-04-28,94.7,74.2,83.9,81.6,0.61,6,68,6
"Khulna, Bangladesh",2025-04-29,90.7,71.4,80.6,77.1,0.592,7.4,36.8,9
"Khulna, Bangladesh",2025-04-30,86.9,75.5,80.9,81.6,0.331,7.2,46.4,8
"Khulna, Bangladesh",2025-05-01,95.5,73.5,83,74,0.04,3.4,29.4,9
"Khulna, Bangladesh",2025-05-02,94.1,72.3,81.4,78.7,0.036,4.9,34,9
"Khulna, Bangladesh",2025-05-03,95,77.3,83.7,78.4,0.032,7.8,36.5,9
"Khulna, Bangladesh",2025-05-04,91.4,76.9,82.9,81.2,0.311,7.6,55.2,8
"Khulna, Bangladesh",2025-05-05,95,77.3,85.5,76.8,0.044,5.1,26.2,8
"Khulna, Bangladesh",2025-05-06,95.4,77.4,83.7,82,0.154,6.3,32.2,9
"Khulna, Bangladesh",2025-05-07,97.6,76.2,86,76.2,0.02,6.7,21.1,9
"Khulna, Bangladesh",2025-05-08,97.8,81.1,88.1,76.3,0.032,7.4,32.2,9
"Khulna, Bangladesh",2025-05-09,101.9,81.1,89.4,74.8,0.004,6.5,33.8,9
"Khulna, Bangladesh",2025-05-10,101.9,80.9,90.7,72.6,0.028,7.2,9.3,9
"Khulna, Bangladesh",2025-05-11,103.6,83.9,91.7,69.8,0.008,7.6,9.6,9
"Khulna, Bangladesh",2025-05-12,100.1,81.8,88,76.1,0.052,8.7,32,9
"Khulna, Bangladesh",2025-05-13,98.6,81.2,88.5,76.2,0.131,10.1,32.9,8
"Khulna, Bangladesh",2025-05-14,99.9,83.2,89.5,76.5,0.004,11.9,30.4,8
"Khulna, Bangladesh",2025-05-15,96.8,81.8,87.4,80.3,0.202,10.7,50.6,7
"Khulna, Bangladesh",2025-05-16,98.5,81.9,88.3,76.9,0.024,10.1,51.3,8
"Khulna, Bangladesh",2025-05-17,96,80.5,87.3,79.6,0.02,11.6,41.7,8
"Khulna, Bangladesh",2025-05-18,89.5,77,82.8,84.8,0.064,9.6,69.4,6
"Khulna, Bangladesh",2025-05-19,94.1,79.6,85.2,82.6,0.064,9.2,67,8
"Khulna, Bangladesh",2025-05-20,95.1,79.8,85.6,84.2,0.553,11.9,67.2,7
"Khulna, Bangladesh",2025-05-21,95.8,80,86.5,83.3,0.312,9.6,51.6,8
"Khulna, Bangladesh",2025-05-22,91.5,77.7,83.6,86.8,0.131,6.5,86.6,7
"Khulna, Bangladesh",2025-05-23,92.4,80.7,84.8,86,0.155,4.9,78.7,4
"Khulna, Bangladesh",2025-05-24,88.6,80.3,83.9,87.4,0.525,7.4,85.5,4
"Khulna, Bangladesh",2025-05-25,90.5,81.6,84.2,89.6,0.572,7.2,92,4
"Khulna, Bangladesh",2025-05-26,93.8,80.5,84.6,87.8,0.694,8.9,91.7,7
"Khulna, Bangladesh",2025-05-27,93.1,78.7,85.5,84,0.343,10.5,89.9,6
"Khulna, Bangladesh",2025-05-28,89,80.9,84.2,89,0.331,12.1,92.3,5
"Khulna, Bangladesh",2025-05-29,82.8,79.9,81.7,94.1,0.829,13.9,99.3,2
"Khulna, Bangladesh",2025-05-30,88.6,79.4,83.3,91.9,0.656,18.3,98.1,6
"Khulna, Bangladesh",2025-05-31,93.2,78.9,86.1,89.4,0.682,11.6,95.8,6
"Khulna, Bangladesh",2025-06-01,95.8,82.5,86.4,86.4,0.477,10.5,96.5,6
"Khulna, Bangladesh",2025-06-02,98.4,81.9,87.4,84.5,0.185,6.5,95.4,8
"Khulna, Bangladesh",2025-06-03,100,78.8,85.7,82.4,0.764,8.7,71.2,9
"Khulna, Bangladesh",2025-06-04,88,77.2,82.7,87.9,1.388,6.5,89.1,6
"Khulna, Bangladesh",2025-06-05,91.2,79.6,84.5,85.6,0.484,5.4,69.4,8
"Khulna, Bangladesh",2025-06-06,92.6,81.2,85.8,84.8,0.162,5.6,40,8
"Khulna, Bangladesh",2025-06-07,96.5,80.9,87.2,81.7,0.052,4.9,44,8
"Khulna, Bangladesh",2025-06-08,97,82.1,89.1,77,0.012,5.4,35.7,8
"Khulna, Bangladesh",2025-06-09,97.7,82.8,89.4,76,0.028,5.8,40.6,9
"Khulna, Bangladesh",2025-06-10,96.8,83.6,88.9,78,0.008,7.2,63.4,8
"Khulna, Bangladesh",2025-06-11,95.1,81.8,87.7,79.9,0.111,7.2,60.8,6
"Khulna, Bangladesh",2025-06-12,94.8,81.9,87.7,81,0.107,7.4,32.4,8
"Khulna, Bangladesh",2025-06-13,98.2,83,89,78.2,0.016,5.6,43.5,8
"Khulna, Bangladesh",2025-06-14,96.6,84.3,89.1,78.8,0.056,6.5,77.6,8
"Khulna, Bangladesh",2025-06-15,92.9,82.1,85.4,87.6,0.5,8.1,91,4
"Khulna, Bangladesh",2025-06-16,92.4,81.4,85.5,85.7,0.521,7.8,88.4,7
"Khulna, Bangladesh",2025-06-17,83.3,79.8,81.3,95.4,1.434,9.4,99.9,3
"Khulna, Bangladesh",2025-06-18,84.2,79.1,81.3,95.3,1.045,13.4,100,3
"Khulna, Bangladesh",2025-06-19,89.5,80,82.8,86.4,0.304,15.7,92.6,6
"Khulna, Bangladesh",2025-06-20,84.6,79.6,82.5,93.3,0.643,10.7,98.6,5
"Khulna, Bangladesh",2025-06-21,91.5,81.8,86,87.8,0.205,6.9,94.1,8
"Khulna, Bangladesh",2025-06-22,90.6,82.7,85.1,88.3,1.076,9.2,93.1,4
"Khulna, Bangladesh",2025-06-23,93.3,81.1,86,83.7,0.3,8.5,87.3,6
"Khulna, Bangladesh",2025-06-24,91.8,81.9,86,82.5,0.475,8.7,84.5,7
"Khulna, Bangladesh",2025-06-25,90.7,81.9,85.8,85.1,0.404,12.5,84.5,7
"Khulna, Bangladesh",2025-06-26,93.2,81.8,85.1,86.7,0.637,15.7,92.7,6
"Khulna, Bangladesh",2025-06-27,87.9,80,83.4,90.2,0.219,10.7,95.9,7
"Khulna, Bangladesh",2025-06-28,85,80.6,82.5,92.4,0.46,8.7,97.1,3
"Khulna, Bangladesh",2025-06-29,91.8,80.1,84.7,86.2,0.226,11.4,89,6
"Khulna, Bangladesh",2025-06-30,90.5,80.3,84.5,89,0.721,13,92.6,6
"Khulna, Bangladesh",2025-07-01,89.5,80.7,84.7,88.1,0.367,8.9,95,5
"Khulna, Bangladesh",2025-07-02,89.8,81.1,84.7,87,0.151,9.6,90.7,6
"Khulna, Bangladesh",2025-07-03,90.8,81.8,84.2,89.2,0.627,9.8,90,6
"Khulna, Bangladesh",2025-07-04,86.3,80.5,82.9,91.8,1.252,6.5,94.8,4
"Khulna, Bangladesh",2025-07-05,89.1,79.7,83.1,89.5,0.524,9.2,95,6
"Khulna, Bangladesh",2025-07-06,85.8,80.3,82.8,90.2,0.242,7.8,97.3,6
"Khulna, Bangladesh",2025-07-07,85.8,79.1,81.9,92.6,0.554,7.6,93.5,4
"Khulna, Bangladesh",2025-07-08,85,78.9,80.4,95.4,1.219,9.4,99.8,6
"Khulna, Bangladesh",2025-07-09,84.6,62.7,79.7,94,0.745,9.6,98.9,6
"Khulna, Bangladesh",2025-07-10,83.2,78.5,80.9,94,0.399,9.4,98.5,6
"Khulna, Bangladesh",2025-07-11,91.1,79.7,84.1,88.2,0.438,9.4,77.2,6
"Khulna, Bangladesh",2025-07-12,95.5,81.9,87.2,83.3,0.17,6.5,76.2,8
"Khulna, Bangladesh",2025-07-13,95,80.9,85.1,87.8,0.595,7.6,94.8,7
"Khulna, Bangladesh",2025-07-14,82.5,79.6,80.9,95.3,1.864,17.2,99.8,1
"Khulna, Bangladesh",2025-07-15,87.5,79.7,82.1,93.7,0.82,14.1,97.8,4
"Khulna, Bangladesh",2025-07-16,87.3,80.1,83.5,90.7,0.825,9.4,94.7,4
"Khulna, Bangladesh",2025-07-17,90.3,81.6,84.7,89.3,0.178,8.1,84.8,7
"Khulna, Bangladesh",2025-07-18,92.3,82.5,85.8,86.5,0.084,6.9,67.7,8
"Khulna, Bangladesh",2025-07-19,94.3,81.9,86.9,83.5,0.052,8.7,80.5,8
"Khulna, Bangladesh",2025-07-20,92.8,83,86.6,84.9,0.083,6.9,94.6,7
"Khulna, Bangladesh",2025-07-21,94.2,82.5,87.3,82.5,0.24,5.1,87.2,8
"Khulna, Bangladesh",2025-07-22,90.8,83.6,87.1,84,0.273,5.1,80.1,7
"Khulna, Bangladesh",2025-07-23,96.5,83,89.4,79.2,0.079,5.4,68.1,8
"Khulna, Bangladesh",2025-07-24,90.3,80.4,85.3,88,0.541,7.6,93.6,4
"Khulna, Bangladesh",2025-07-25,88.4,81.4,83.6,91,0.821,13.4,95.8,6
"Khulna, Bangladesh",2025-07-26,88.6,80.9,83.8,92.1,0.274,11.2,95.5,6
"Khulna, Bangladesh",2025-07-27,91.4,81.4,85.5,87.4,0.206,9.2,98.2,7
"Khulna, Bangladesh",2025-07-28,87.6,80.8,83.3,93.4,1.481,6.9,99.3,3
"Khulna, Bangladesh",2025-07-29,84.6,79.8,82.2,94.6,0.988,7.6,89.2,2
"Khulna, Bangladesh",2025-07-30,87,79.8,82.2,92.2,0.714,11.4,93.6,5
"Khulna, Bangladesh",2025-07-31,84.8,79.2,81.5,95.2,2.414,11.2,98.8,2
"Khulna, Bangladesh",2025-08-01,89.8,80,83.8,92,1.383,8.5,93.8,7
"Khulna, Bangladesh",2025-08-02,93.1,81.8,85.5,89.2,0.756,10.1,93.7,6
"Khulna, Bangladesh",2025-08-03,93.1,83.6,87.2,84,0.088,12.3,77.1,7
"Khulna, Bangladesh",2025-08-04,88.8,78.1,84.6,89.7,0.359,8.9,96.1,5
"Khulna, Bangladesh",2025-08-05,91.7,80.8,84.7,88.2,0.42,9.2,97,6
"Khulna, Bangladesh",2025-08-06,88.9,78,82.8,89.7,0.507,8.3,93.1,3
"Khulna, Bangladesh",2025-08-07,86.6,80,83,91.6,0.933,8.3,93.6,4
"Khulna, Bangladesh",2025-08-08,83.7,78,80.5,92.1,1.243,9.8,94.3,5
"Khulna, Bangladesh",2025-08-09,91.3,79,83.6,87.9,0.223,8.9,75.2,6
"Khulna, Bangladesh",2025-08-10,94.8,81.6,86.4,83.1,0.083,10.1,88.5,8
"Khulna, Bangladesh",2025-08-11,96.1,81.8,86.6,83.5,0.189,7.4,84.1,6
"Khulna, Bangladesh",2025-08-12,93.5,82.8,87.6,81.9,0.024,7.4,86.3,7
"Khulna, Bangladesh",2025-08-13,89.1,82.7,84.8,88.8,0.26,9.4,94.6,5
"Khulna, Bangladesh",2025-08-14,88.5,81.2,83.9,88.5,0.324,10.3,93,6
"Khulna, Bangladesh",2025-08-15,91.4,80.5,84.7,87.2,0.277,7.8,74.8,7
"Khulna, Bangladesh",2025-08-16,92.4,81.4,86.2,84,0.272,6,77.6,8
"Khulna, Bangladesh",2025-08-17,91.1,82.4,85.2,88.4,0.321,9.2,94.8,5
"Khulna, Bangladesh",2025-08-18,90.5,81.8,85.1,86.1,0.122,13.9,82.2,8
"Khulna, Bangladesh",2025-08-19,89.7,80.5,83.5,89.9,0.269,15.4,88.1,6
"Khulna, Bangladesh",2025-08-20,85.2,79.8,82,91.9,0.414,11.6,96.5,5
"Khulna, Bangladesh",2025-08-21,86.1,79.8,81.7,92.6,1.162,8.7,99,6
"Khulna, Bangladesh",2025-08-22,87.2,79.2,82,91.6,0.529,8.3,97.6,5
